id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD041306,C09566,P005,2024-04-20,3,2332.88,en_cours,TANGER,Espèces,14,2024-04-23
CMD041307,C06845,P023,13/05/2024,2,443.74,DONE,cbl,Carte,12,2024-05-16
CMD041308,C06038,P015,Jan 09 2024,4,3361.79,OK,casa,Espèces,16,2024-01-13
CMD041309,C06029,P031,Aug 12 2024,4,3878.33,en_cours,Agadir,Virement,14,2024-08-15
CMD041310,C01215,P048,09/08/2024,1,1738.14,OK,Tnja,Espèces,,2024-08-14
CMD041311,C01802,P040,Mar 03 2024,4,4015.84,DONE,rbat,Carte,5,2024-03-08
CMD041312,C03676,P028,Feb 13 2024,4,460.49,livré,CASABLANCA,Carte,5,2024-02-16
CMD041313,C08051,P046,Jun 03 2024,4,848.47,KO,Agadir,Virement,13,2024-06-05
CMD041314,C00640,P033,04/10/2024,5,1754.04,annulé,Agadir,Espèces,,2024-10-09
CMD041315,C05506,P031,Apr 04 2024,2,3883.72,livré,tanger,Espèces,16,2024-04-07
CMD041316,C05395,P010,2024-09-11,2,499.52,retourné,RABAT,Espèces,20,2024-09-14
CMD041317,C02273,P040,23/08/2024,2,1854.46,livré,cbl,Espèces,14,2024-08-24
CMD041318,C03085,P001,Mar 07 2024,4,2362.87,OK,RABAT,Virement,2,2024-03-09
CMD041319,C01550,P029,Sep 09 2024,5,4750.86,retourné,TANGER,Carte,3,2024-09-13
CMD041320,C04164,P020,2024-05-01,5,3574.73,livré,cbl,Virement,18,2024-05-06
CMD041321,C02465,P045,Jul 27 2024,1,4533.69,DONE,Agadir,Virement,12,2024-07-31
CMD041322,C05409,P017,25/05/2024,3,882.04,OK,RABAT,Virement,8,2024-05-29
CMD041323,C08268,P022,Mar 11 2024,4,2740.54,livré,cbl,Espèces,10,2024-03-13
CMD041324,C08254,P039,27/01/2024,1,3783.72,DONE,TANGER,Carte,6,2024-01-28
CMD041325,C07519,P047,12/01/2024,1,4320.27,annulé,RABAT,Virement,2,2024-01-13
CMD041326,C03422,P043,06/05/2024,5,2561.1,KO,rbat,Carte,1,2024-05-08
CMD041327,C10286,P032,Jul 08 2024,5,679.62,OK,casa,Virement,3,2024-07-09
CMD041328,C00330,P009,May 30 2024,4,97.84,retourné,Agadir,Espèces,13,2024-06-01
CMD041329,C07154,P045,2024-05-01,1,2607.19,en_cours,TANGER,Virement,7,2024-05-06
CMD041330,C00531,P014,Oct 30 2024,3,1135.67,annulé,tanger,Espèces,6,2024-11-04
CMD041331,C00297,P007,May 24 2024,2,1286.52,KO,tanger,Espèces,13,2024-05-28
CMD041332,C01834,P007,Nov 07 2024,1,1408.13,OK,rbat,Espèces,2,2024-11-10
CMD041333,C07284,P033,Oct 04 2024,2,1068.49,OK,Tnja,Virement,9,2024-10-06
CMD041334,C03530,P036,05/08/2024,1,552.19,DONE,casa,Espèces,3,2024-08-08
CMD041335,C01429,P049,06/10/2024,5,413.03,OK,cbl,Espèces,7,2024-10-09
CMD041336,C07973,P014,Mar 19 2024,3,4158.08,retourné,Tnja,Carte,7,2024-03-23
CMD041337,C04382,P011,2024-11-06,4,1420.23,livré,RABAT,Virement,1,2024-11-10
CMD041338,C02491,P040,2024-02-22,5,4577.09,en_cours,cbl,Espèces,14,2024-02-27
CMD041339,C07881,P010,09/04/2024,1,109.47,retourné,rbat,Virement,13,2024-04-11
CMD041340,C06522,P002,2024-09-25,1,4060.21,annulé,cbl,Carte,,2024-09-30
CMD041341,C03113,P006,2024-05-22,5,707.58,en_cours,Tnja,Virement,,2024-05-24
CMD041342,C01965,P035,31/05/2024,3,1030.35,annulé,RABAT,Carte,3,2024-06-02
CMD041343,C04564,P050,2024-01-26,2,2593.97,KO,TNG,Virement,,2024-01-30
CMD041344,C04910,P039,2024-06-30,1,4418.44,livré,tanger,Carte,4,2024-07-04
CMD041345,C10063,P022,17/07/2024,3,4921.94,retourné,RABAT,Carte,9,2024-07-21
CMD041346,C01441,P005,2024-06-20,4,3679.26,OK,cbl,Carte,12,2024-06-22
CMD041347,C01623,P048,Sep 04 2024,2,3241.78,en_cours,Agadir,Carte,16,2024-09-08
CMD041348,C03482,P047,Nov 09 2024,5,3027.53,retourné,TNG,Espèces,2,2024-11-12
CMD041349,C08019,P034,Mar 09 2024,2,1386.89,OK,Agadir,Carte,16,2024-03-12
CMD041350,C02555,P010,2024-01-12,3,3911.7,DONE,Agadir,Espèces,13,2024-01-17
CMD041351,C06566,P005,14/06/2024,3,3150.93,livré,tanger,Carte,,2024-06-18
CMD041352,C02061,P012,2024-05-03,2,598.73,OK,casa,Virement,13,2024-05-04
CMD041353,C05513,P007,07/10/2024,4,1778.36,livré,cbl,Espèces,,2024-10-08
CMD041354,C00451,P040,03/07/2024,4,1897.59,OK,Agadir,Espèces,20,2024-07-06
CMD041355,C04466,P040,30/05/2024,2,3509.55,KO,TANGER,Espèces,12,2024-06-04
CMD041356,C04381,P004,Jan 06 2024,2,1845.87,en_cours,casa,Espèces,1,2024-01-07
CMD041357,C07458,P019,Jan 23 2024,4,4442.34,livré,TANGER,Virement,10,2024-01-28
CMD041358,C06172,P012,2024-05-30,4,4680.74,retourné,TANGER,Virement,11,2024-06-03
CMD041359,C07699,P020,14/07/2024,1,1781.08,retourné,CASABLANCA,Carte,,2024-07-16
CMD041360,C01278,P012,18/01/2024,3,406.19,DONE,casa,Espèces,15,2024-01-20
CMD041361,C10169,P001,Aug 31 2024,5,4487.11,en_cours,tanger,Carte,5,2024-09-02
CMD041362,C08949,P041,17/09/2024,4,1131.77,DONE,cbl,Espèces,9,2024-09-18
CMD041363,C03624,P022,2024-10-03,5,1558.75,annulé,tanger,Virement,10,2024-10-08
CMD041364,C00760,P003,2024-06-12,4,1330.12,retourné,CASABLANCA,Espèces,14,2024-06-14
CMD041365,C02425,P006,Aug 08 2024,5,438.33,annulé,CASABLANCA,Virement,20,2024-08-11
CMD041366,C09727,P018,21/03/2024,1,1903.27,DONE,casa,Virement,2,2024-03-22
CMD041367,C06373,P005,16/06/2024,3,712.58,en_cours,RABAT,Carte,6,2024-06-18
CMD041368,C08119,P028,2024-02-15,2,4574.3,en_cours,Tnja,Carte,16,2024-02-19
CMD041369,C06348,P023,14/10/2024,1,1163.76,en_cours,TNG,Virement,17,2024-10-18
CMD041370,C04726,P020,Jan 14 2024,3,4454.85,retourné,Tnja,Carte,6,2024-01-16
CMD041371,C08422,P046,2024-05-17,2,2473.55,OK,tanger,Carte,17,2024-05-21
CMD041372,C02985,P001,Sep 22 2024,3,1341.24,retourné,TANGER,Carte,15,2024-09-26
CMD041373,C04917,P019,11/03/2024,4,1192.22,DONE,TANGER,Virement,9,2024-03-16
CMD041374,C09750,P013,02/09/2024,5,1917.47,OK,RABAT,Espèces,5,2024-09-05
CMD041375,C04310,P013,Aug 02 2024,3,461.52,DONE,casa,Carte,12,2024-08-03
CMD041376,C05475,P028,2024-11-15,2,4893.09,annulé,Agadir,Virement,5,2024-11-20
CMD041377,C05211,P035,Nov 15 2024,2,669.07,livré,tanger,Virement,9,2024-11-16
CMD041378,C05078,P030,12/04/2024,5,4057.91,livré,Agadir,Carte,1,2024-04-14
CMD041379,C04613,P026,2024-09-22,3,3378.71,retourné,rbat,Espèces,14,2024-09-26
CMD041380,C06522,P006,May 17 2024,2,603.24,OK,casa,Carte,12,2024-05-18
CMD041381,C10073,P014,Oct 28 2024,1,4000.31,en_cours,tanger,Virement,6,2024-10-30
CMD041382,C01347,P044,2024-09-08,5,2313.81,annulé,rbat,Carte,1,2024-09-13
CMD041383,C04346,P021,Mar 05 2024,3,1697.62,DONE,Tnja,Virement,17,2024-03-09
CMD041384,C04369,P048,May 08 2024,2,1797.8,DONE,TNG,Carte,6,2024-05-11
CMD041385,C04955,P025,15/08/2024,5,220.0,retourné,TNG,Espèces,3,2024-08-17
CMD041386,C09605,P001,2024-04-07,1,1703.71,livré,RABAT,Virement,12,2024-04-09
CMD041387,C00441,P022,Jun 19 2024,4,1836.5,KO,Agadir,Virement,15,2024-06-22
CMD041388,C06882,P012,2024-08-24,-1,4815.08,retourné,TANGER,Carte,14,2024-08-28
CMD041389,C09269,P021,13/02/2024,1,3463.24,en_cours,Agadir,Carte,4,2024-02-15
CMD041390,C06188,P034,12/04/2024,5,3853.48,KO,cbl,Espèces,3,2024-04-13
CMD041391,C04079,P027,2024-08-19,4,3434.11,OK,tanger,Virement,20,2024-08-21
CMD041392,C02808,P040,15/09/2024,3,4248.72,DONE,TNG,Virement,1,2024-09-18
CMD041393,C04396,P040,2024-05-20,3,4398.9,OK,CASABLANCA,Carte,,2024-05-25
CMD041394,C02250,P021,28/10/2024,1,2520.51,KO,Agadir,Carte,16,2024-10-31
CMD041395,C03582,P049,07/06/2024,1,1213.59,DONE,cbl,Espèces,11,2024-06-09
CMD041396,C06307,P018,2024-08-25,2,2762.05,en_cours,Tnja,Virement,2,2024-08-27
CMD041397,C09346,P019,Jul 21 2024,4,4411.43,annulé,Tnja,Espèces,16,2024-07-26
CMD041398,C05630,P019,20/05/2024,3,2340.14,en_cours,rbat,Virement,1,2024-05-24
CMD041399,C07875,P008,2024-08-22,4,2705.19,OK,CASABLANCA,Espèces,5,2024-08-25
CMD041400,C06707,P007,22/02/2024,1,1150.59,en_cours,TNG,Carte,10,2024-02-23
CMD041401,C01348,P036,02/10/2024,3,3377.28,retourné,TNG,Carte,,2024-10-03
CMD041402,C07028,P003,2024-03-22,2,1279.89,annulé,TNG,Carte,15,2024-03-27
CMD041403,C00158,P047,13/08/2024,3,952.45,retourné,Agadir,Virement,20,2024-08-18
CMD041404,C08105,P038,2024-11-18,2,1731.87,OK,RABAT,Espèces,15,2024-11-19
CMD041405,C09870,P036,2024-08-27,5,4902.81,annulé,rbat,Virement,10,2024-08-31
CMD041406,C04498,P047,11/02/2024,1,434.25,KO,casa,Espèces,15,2024-02-13
CMD041407,C00070,P011,2024-01-12,5,4818.66,annulé,TANGER,Carte,13,2024-01-16
CMD041408,C08209,P020,2024-03-01,4,776.0,annulé,CASABLANCA,Espèces,17,2024-03-04
CMD041409,C06328,P001,Aug 19 2024,2,4786.89,KO,rbat,Virement,4,2024-08-20
CMD041410,C01521,P037,29/05/2024,2,4200.66,KO,TANGER,Espèces,,2024-05-31
CMD041411,C06001,P041,25/07/2024,4,3577.53,livré,CASABLANCA,Virement,14,2024-07-30
CMD041412,C01258,P017,2024-02-05,1,2906.1,DONE,tanger,Carte,18,2024-02-08
CMD041413,C05342,P038,20/09/2024,3,2132.14,DONE,TANGER,Virement,20,2024-09-21
CMD041414,C01426,P041,2024-11-10,2,4432.3,DONE,tanger,Espèces,13,2024-11-15
CMD041415,C05180,P033,2024-08-31,4,4335.27,OK,rbat,Espèces,19,2024-09-02
CMD041416,C00657,P049,20/05/2024,4,3004.81,livré,RABAT,Virement,15,2024-05-24
CMD041417,C10050,P014,2024-01-28,3,0.0,OK,Agadir,Carte,15,2024-02-02
CMD041418,C09361,P025,2024-09-05,3,3060.39,DONE,rbat,Virement,17,2024-09-06
CMD041419,C00999,P013,28/01/2024,5,4232.53,OK,casa,Virement,7,2024-01-29
CMD041420,C09141,P025,Apr 18 2024,5,2395.01,DONE,TNG,Carte,8,2024-04-23
CMD041421,C00593,P030,03/10/2024,1,4267.99,KO,Tnja,Virement,14,2024-10-07
CMD041422,C03762,P005,05/01/2024,1,2013.61,retourné,TANGER,Carte,5,2024-01-06
CMD041423,C08262,P050,03/08/2024,3,2377.44,livré,tanger,Carte,2,2024-08-07
CMD041424,C02702,P050,07/09/2024,5,926.86,DONE,RABAT,Espèces,18,2024-09-11
CMD041425,C00967,P030,Aug 18 2024,1,3337.59,livré,rbat,Virement,13,2024-08-21
CMD041426,C10252,P027,Jan 05 2024,3,101.19,KO,cbl,Virement,,2024-01-10
CMD041427,C06756,P037,2024-03-24,2,1050.74,en_cours,Tnja,Virement,9,2024-03-28
CMD041428,C01913,P017,08/06/2024,4,1138.26,en_cours,Tnja,Carte,9,2024-06-10
CMD041429,C04517,P011,2024-02-26,2,3219.01,KO,casa,Carte,7,2024-02-28
CMD041430,C06294,P040,May 18 2024,2,1668.96,retourné,RABAT,Virement,,2024-05-21
CMD041431,C04213,P026,04/02/2024,5,1776.4,retourné,casa,Virement,5,2024-02-07
CMD041432,C02108,P014,2024-08-01,3,4254.2,OK,cbl,Virement,15,2024-08-06
CMD041433,C03925,P001,2024-01-31,5,1513.2,DONE,casa,Espèces,1,2024-02-01
CMD041434,C00187,P015,2024-08-28,5,4783.04,KO,casa,Carte,12,2024-09-01
CMD041435,C05237,P006,May 01 2024,5,3782.6,DONE,casa,Espèces,6,2024-05-05
CMD041436,C04436,P047,Sep 17 2024,4,4951.44,en_cours,cbl,Carte,12,2024-09-18
CMD041437,C08468,P034,Oct 05 2024,3,4197.8,DONE,RABAT,Virement,,2024-10-06
CMD041438,C08130,P006,May 03 2024,4,2371.78,KO,tanger,Espèces,,2024-05-04
CMD041439,C05549,P042,2024-03-23,2,2025.03,livré,CASABLANCA,Carte,12,2024-03-28
CMD041440,C08959,P011,01/01/2024,2,4730.84,annulé,cbl,Espèces,20,2024-01-03
CMD041441,C10299,P045,Oct 24 2024,3,2042.75,OK,rbat,Virement,17,2024-10-28
CMD041442,C08917,P008,Feb 27 2024,5,1895.29,KO,casa,Virement,19,2024-03-02
CMD041443,C07806,P020,2024-06-19,1,3749.13,livré,CASABLANCA,Virement,1,2024-06-24
CMD041444,C07569,P006,Aug 06 2024,4,304.27,OK,tanger,Carte,2,2024-08-11
CMD041445,C06401,P009,2024-07-07,2,4056.95,OK,cbl,Espèces,15,2024-07-08
CMD041446,C03716,P027,2024-07-24,4,71.03,annulé,tanger,Carte,12,2024-07-26
CMD041447,C05932,P001,12/03/2024,2,4630.18,en_cours,rbat,Virement,8,2024-03-16
CMD041448,C01689,P009,10/03/2024,5,2491.71,DONE,tanger,Espèces,17,2024-03-14
CMD041449,C05277,P010,19/07/2024,1,2196.42,livré,rbat,Virement,10,2024-07-23
CMD041450,C06859,P014,25/01/2024,5,99.26,retourné,tanger,Carte,9,2024-01-29
CMD041451,C07626,P021,2024-05-29,1,2822.71,en_cours,CASABLANCA,Espèces,10,2024-05-30
CMD041452,C06130,P007,17/04/2024,5,3422.03,OK,RABAT,Espèces,,2024-04-18
CMD041453,C07384,P021,2024-05-13,2,1780.17,OK,Agadir,Carte,18,2024-05-16
CMD041454,C02357,P048,Aug 30 2024,4,3274.29,OK,casa,Espèces,5,2024-09-02
CMD041455,C04109,P032,Jul 12 2024,2,675.59,retourné,Tnja,Carte,,2024-07-15
CMD041456,C03641,P021,19/06/2024,2,3557.1,DONE,TNG,Virement,7,2024-06-20
CMD041457,C10037,P048,11/05/2024,2,4121.34,OK,rbat,Carte,18,2024-05-14
CMD041458,C06482,P044,2024-06-28,3,1904.26,DONE,cbl,Espèces,16,2024-06-30
CMD041459,C03001,P008,2024-06-08,1,3164.92,annulé,casa,Espèces,14,2024-06-09
CMD041460,C10143,P040,09/07/2024,-1,3142.9,KO,Agadir,Virement,3,2024-07-10
CMD041461,C07455,P042,20/03/2024,2,4569.21,KO,tanger,Virement,19,2024-03-25
CMD041462,C03799,P016,2024-03-10,4,3703.88,en_cours,TANGER,Carte,9,2024-03-13
CMD041463,C03511,P038,12/11/2024,5,1320.3,annulé,cbl,Espèces,7,2024-11-14
CMD041464,C04642,P022,2024-02-29,1,2072.34,retourné,tanger,Carte,16,2024-03-01
CMD041465,C03588,P007,21/11/2024,5,4984.52,en_cours,rbat,Espèces,16,2024-11-25
CMD041466,C09357,P019,2024-05-20,3,1844.68,DONE,TANGER,Espèces,5,2024-05-23
CMD041467,C02204,P033,Nov 05 2024,3,2115.45,KO,Agadir,Virement,7,2024-11-09
CMD041468,C05867,P042,Nov 25 2024,4,304.62,KO,rbat,Virement,6,2024-11-27
CMD041469,C04062,P018,2024-02-08,3,669.27,livré,TANGER,Virement,12,2024-02-11
CMD041470,C04644,P022,09/10/2024,4,3467.22,DONE,TANGER,Carte,6,2024-10-10
CMD041471,C07224,P013,Mar 28 2024,2,2734.0,retourné,CASABLANCA,Virement,,2024-04-01
CMD041472,C08550,P035,Oct 11 2024,5,4044.26,livré,rbat,Carte,6,2024-10-14
CMD041473,C03036,P048,2024-05-14,2,1067.97,retourné,TNG,Carte,,2024-05-18
CMD041474,C00327,P033,Apr 02 2024,5,4385.12,livré,rbat,Espèces,6,2024-04-05
CMD041475,C05007,P021,2024-05-11,2,2479.01,en_cours,rbat,Espèces,5,2024-05-13
CMD041476,C01946,P036,2024-03-21,2,1875.07,KO,rbat,Espèces,9,2024-03-23
CMD041477,C04424,P005,Sep 15 2024,3,3035.43,annulé,cbl,Virement,16,2024-09-20
CMD041478,C07894,P040,05/04/2024,4,3198.07,annulé,casa,Carte,18,2024-04-06
CMD041479,C08982,P041,2024-09-26,2,4607.17,OK,TNG,Virement,6,2024-09-28
CMD041480,C07712,P032,Sep 13 2024,5,1110.04,en_cours,Agadir,Virement,19,2024-09-17
CMD041481,C09317,P003,26/02/2024,3,2066.66,annulé,rbat,Carte,4,2024-03-02
CMD041482,C05287,P001,Jan 27 2024,4,671.07,KO,rbat,Virement,16,2024-01-28
CMD041483,C08728,P026,Jul 01 2024,3,162.97,KO,TNG,Espèces,13,2024-07-05
CMD041484,C05286,P024,24/10/2024,4,542.25,en_cours,rbat,Virement,10,2024-10-26
CMD041485,C05009,P007,2024-04-12,1,4070.51,OK,Agadir,Virement,15,2024-04-16
CMD041486,C09239,P044,Apr 25 2024,1,3711.57,livré,CASABLANCA,Carte,6,2024-04-28
CMD041487,C03775,P024,Jan 15 2024,5,0.0,livré,Tnja,Virement,19,2024-01-20
CMD041488,C07028,P009,2024-06-09,1,3188.78,KO,TANGER,Espèces,6,2024-06-12
CMD041489,C05905,P014,2024-02-26,4,268.82,livré,RABAT,Carte,19,2024-03-02
CMD041490,C06672,P014,2024-11-22,2,4703.46,livré,cbl,Espèces,2,2024-11-23
CMD041491,C04930,P030,Jan 15 2024,2,1404.08,OK,casa,Espèces,1,2024-01-19
CMD041492,C05799,P004,2024-06-29,1,2842.37,en_cours,casa,Carte,12,2024-07-01
CMD041493,C05187,P015,Feb 12 2024,4,518.4,livré,TNG,Espèces,9,2024-02-14
CMD041494,C07845,P026,12/06/2024,3,2764.18,DONE,rbat,Virement,10,2024-06-17
CMD041495,C07319,P047,2024-03-17,4,989.75,KO,casa,Carte,18,2024-03-18
CMD041496,C10025,P036,19/08/2024,3,1120.21,DONE,cbl,Carte,11,2024-08-23
CMD041497,C09243,P016,26/07/2024,1,2063.16,livré,Tnja,Espèces,9,2024-07-31
CMD041498,C03096,P029,17/06/2024,4,3947.62,en_cours,CASABLANCA,Carte,17,2024-06-20
CMD041499,C00025,P049,14/04/2024,2,4390.86,OK,casa,Virement,15,2024-04-19
CMD041500,C01405,P030,03/10/2024,5,3994.15,KO,casa,Espèces,20,2024-10-05
CMD041501,C07612,P012,2024-07-11,2,3354.75,retourné,Tnja,Espèces,,2024-07-13
CMD041502,C06326,P032,22/04/2024,3,2122.87,retourné,Agadir,Virement,6,2024-04-27
CMD041503,C06109,P018,24/01/2024,3,4659.31,DONE,casa,Carte,15,2024-01-25
CMD041504,C04209,P037,07/06/2024,3,4437.82,retourné,RABAT,Espèces,3,2024-06-11
CMD041505,C07697,P046,Jan 26 2024,2,307.32,OK,Tnja,Espèces,12,2024-01-29
CMD041506,C09833,P009,13/06/2024,4,1746.26,retourné,RABAT,Virement,12,2024-06-16
CMD041507,C02233,P014,05/05/2024,1,2744.66,annulé,Tnja,Espèces,3,2024-05-09
CMD041508,C03774,P032,05/02/2024,2,1906.3,livré,rbat,Espèces,,2024-02-09
CMD041509,C00508,P041,Aug 16 2024,5,4351.08,DONE,casa,Carte,11,2024-08-17
CMD041510,C07079,P033,31/07/2024,5,2322.06,en_cours,TNG,Virement,8,2024-08-02
CMD041511,C06683,P007,2024-09-03,2,2964.92,en_cours,TNG,Carte,3,2024-09-06
CMD041512,C03775,P013,27/04/2024,1,3647.31,livré,TANGER,Virement,11,2024-05-02
CMD041513,C03035,P009,2024-01-14,4,2570.09,retourné,TANGER,Carte,,2024-01-17
CMD041514,C06577,P025,25/01/2024,2,4469.99,annulé,TNG,Espèces,9,2024-01-26
CMD041515,C05659,P006,2024-07-09,3,3876.86,KO,tanger,Virement,10,2024-07-13
CMD041516,C06160,P002,Oct 30 2024,2,3135.78,annulé,rbat,Virement,9,2024-10-31
CMD041517,C04056,P048,Feb 08 2024,4,4934.59,annulé,casa,Carte,2,2024-02-10
CMD041518,C06859,P025,2024-06-30,3,4502.8,KO,RABAT,Espèces,18,2024-07-01
CMD041519,C07368,P016,Jan 14 2024,1,2547.11,annulé,tanger,Virement,13,2024-01-17
CMD041520,C04790,P049,09/09/2024,4,389.0,retourné,tanger,Espèces,19,2024-09-13
CMD041521,C09062,P028,15/06/2024,4,2375.83,KO,casa,Carte,5,2024-06-20
CMD041522,C08332,P015,Sep 17 2024,5,463.45,OK,CASABLANCA,Espèces,8,2024-09-19
CMD041523,C01383,P033,Oct 22 2024,2,793.02,livré,cbl,Espèces,15,2024-10-27
CMD041524,C02568,P005,2024-04-23,3,4569.63,DONE,tanger,Virement,5,2024-04-24
CMD041525,C00044,P045,2024-04-06,5,1777.28,livré,CASABLANCA,Espèces,12,2024-04-11
CMD041526,C00835,P010,2024-07-02,4,3135.32,DONE,Tnja,Virement,8,2024-07-06
CMD041527,C02593,P022,2024-02-03,4,2698.98,livré,TNG,Espèces,15,2024-02-04
CMD041528,C07258,P022,Sep 10 2024,1,3595.81,KO,TANGER,Espèces,15,2024-09-14
CMD041529,C09211,P040,2024-05-05,3,4597.08,livré,Agadir,Virement,,2024-05-07
CMD041530,C02068,P032,2024-10-23,1,3875.33,retourné,casa,Virement,8,2024-10-27
CMD041531,C00770,P037,Aug 10 2024,3,2076.17,OK,cbl,Espèces,8,2024-08-13
CMD041532,C06966,P015,2024-01-07,4,2098.49,OK,Agadir,Virement,16,2024-01-12
CMD041533,C06225,P046,2024-03-16,3,3103.2,annulé,TNG,Virement,5,2024-03-19
CMD041534,C09559,P005,Mar 21 2024,5,3730.93,DONE,casa,Espèces,3,2024-03-26
CMD041535,C09193,P008,2024-10-10,2,3054.0,KO,tanger,Carte,12,2024-10-12
CMD041536,C01241,P017,2024-09-27,1,4926.54,OK,CASABLANCA,Espèces,15,2024-09-30
CMD041537,C09370,P020,Jun 15 2024,1,4988.78,KO,CASABLANCA,Espèces,20,2024-06-18
CMD041538,C01198,P019,Oct 30 2024,5,1903.41,en_cours,TANGER,Virement,13,2024-11-04
CMD041539,C08255,P043,2024-06-24,5,821.97,livré,TANGER,Espèces,,2024-06-29
CMD041540,C08894,P048,Mar 12 2024,1,3520.7,livré,Agadir,Espèces,17,2024-03-17
CMD041541,C10257,P016,2024-07-23,3,463.11,en_cours,TANGER,Carte,3,2024-07-27
CMD041542,C10145,P039,Jun 01 2024,2,4695.8,retourné,Agadir,Carte,2,2024-06-03
CMD041543,C05776,P030,2024-06-05,5,3140.04,KO,Tnja,Carte,,2024-06-08
CMD041544,C04797,P032,2024-02-21,3,3478.3,OK,cbl,Carte,12,2024-02-23
CMD041545,C00024,P014,08/11/2024,5,382.78,livré,casa,Virement,16,2024-11-11
CMD041546,C05192,P018,10/03/2024,3,3223.59,annulé,tanger,Carte,13,2024-03-15
CMD041547,C07187,P029,2024-04-27,3,1998.51,retourné,Agadir,Carte,10,2024-04-29
CMD041548,C04905,P018,10/05/2024,1,1762.19,DONE,Tnja,Espèces,16,2024-05-13
CMD041549,C09005,P032,2024-07-08,4,4636.29,KO,CASABLANCA,Espèces,7,2024-07-11
CMD041550,C07938,P018,2024-02-22,1,3020.84,en_cours,TNG,Carte,9,2024-02-24
CMD041551,C02091,P034,Mar 23 2024,4,4600.8,DONE,TANGER,Espèces,5,2024-03-27
CMD041552,C04814,P046,Jul 01 2024,1,1363.81,OK,TANGER,Virement,17,2024-07-05
CMD041553,C09898,P034,May 10 2024,3,2346.76,en_cours,RABAT,Espèces,7,2024-05-14
CMD041554,C09616,P026,14/05/2024,1,301.4,OK,TANGER,Carte,12,2024-05-15
CMD041555,C08899,P027,Jul 14 2024,4,145.09,annulé,rbat,Virement,20,2024-07-15
CMD041556,C08614,P012,2024-03-30,4,3297.12,annulé,casa,Espèces,17,2024-04-03
CMD041557,C10286,P016,Jul 17 2024,4,957.91,en_cours,TNG,Carte,3,2024-07-22
CMD041558,C08407,P005,Jun 30 2024,3,4298.44,retourné,RABAT,Virement,5,2024-07-01
CMD041559,C01101,P049,2024-05-09,4,1625.02,OK,tanger,Espèces,10,2024-05-13
CMD041560,C02304,P004,May 08 2024,2,4868.8,DONE,casa,Carte,6,2024-05-11
CMD041561,C05935,P039,Mar 09 2024,3,3527.76,OK,rbat,Carte,10,2024-03-10
CMD041562,C01294,P037,Jan 28 2024,4,2769.9,annulé,casa,Espèces,3,2024-01-30
CMD041563,C00711,P047,2024-02-07,3,906.2,DONE,TANGER,Virement,12,2024-02-10
CMD041564,C01940,P045,2024-08-03,3,3682.91,livré,TANGER,Espèces,5,2024-08-06
CMD041565,C02297,P006,29/04/2024,2,2293.14,annulé,TANGER,Carte,9,2024-05-02
CMD041566,C07371,P039,24/09/2024,2,2085.39,en_cours,Agadir,Carte,7,2024-09-25
CMD041567,C05526,P006,2024-04-29,5,813.41,DONE,CASABLANCA,Virement,15,2024-05-04
CMD041568,C02195,P024,2024-08-08,5,85.97,livré,TNG,Carte,9,2024-08-12
CMD041569,C08011,P024,10/11/2024,5,2356.36,OK,Tnja,Virement,13,2024-11-13
CMD041570,C02299,P020,2024-09-04,3,2096.41,KO,TANGER,Virement,9,2024-09-05
CMD041571,C01328,P013,2024-11-16,1,2334.3,DONE,RABAT,Virement,8,2024-11-19
CMD041572,C03396,P040,25/11/2024,3,4965.98,livré,TANGER,Carte,8,2024-11-27
CMD041573,C07414,P042,12/04/2024,3,4565.0,DONE,RABAT,Carte,7,2024-04-16
CMD041574,C04450,P025,2024-07-07,4,2747.06,retourné,rbat,Espèces,14,2024-07-08
CMD041575,C02502,P032,Jan 27 2024,5,4539.84,DONE,casa,Carte,12,2024-01-30
CMD041576,C02583,P035,2024-01-21,1,2455.45,KO,rbat,Virement,10,2024-01-23
CMD041577,C06018,P045,Aug 11 2024,5,2447.63,KO,rbat,Carte,12,2024-08-15
CMD041578,C09975,P048,2024-04-19,1,2261.2,DONE,Agadir,Espèces,,2024-04-22
CMD041579,C04924,P001,2024-02-12,2,106.02,OK,TNG,Virement,7,2024-02-17
CMD041580,C02415,P015,2024-10-11,2,3563.69,DONE,casa,Espèces,15,2024-10-15
CMD041581,C02637,P037,Mar 11 2024,5,4842.53,OK,tanger,Espèces,19,2024-03-12
CMD041582,C05952,P025,2024-06-01,1,1203.66,OK,casa,Virement,1,2024-06-02
CMD041583,C06313,P043,23/01/2024,5,261.7,annulé,casa,Virement,4,2024-01-25
CMD041584,C05223,P029,2024-10-17,1,674.09,OK,Agadir,Virement,18,2024-10-21
CMD041585,C00021,P033,Feb 03 2024,1,903.75,livré,RABAT,Carte,4,2024-02-04
CMD041586,C07974,P027,Jul 13 2024,-5,3640.48,OK,rbat,Espèces,,2024-07-16
CMD041587,C08572,P016,2024-09-13,5,3856.43,KO,TNG,Espèces,7,2024-09-17
CMD041588,C08025,P030,2024-07-27,2,4016.42,OK,RABAT,Espèces,10,2024-07-30
CMD041589,C07346,P047,21/09/2024,4,2461.96,annulé,RABAT,Carte,2,2024-09-23
CMD041590,C01435,P035,Sep 09 2024,5,4073.1,retourné,TANGER,Virement,17,2024-09-11
